X1,X2,X3,Y1
-1.5108506759291027,-0.23590790632965253,-1.7607564997151863,-0.8805736656893904
-0.7949716135083125,0.3931311077164864,-1.1103459165604037,-0.6334907208173044
-0.7536131176055386,-0.25154846572251116,-1.5313716149506782,-0.9612492497344033
-0.4188101546198479,-0.2004343518542748,-1.8970742434976804,-0.6002003504377424
-1.5119458963058243,0.2739484725718162,-2.143815009221974,-0.9197372095881955
-1.2137524726001274,0.7147502146505782,-0.8902852447067462,-1.0315474873150137
-0.43437104047589487,-0.16581152437494967,-1.209750116563475,-1.137790379613195
-0.5517527931436016,0.429769009409921,-1.6613253256838534,-0.5451974581914265
-0.9911495284410632,-0.2866274498894653,-1.3292403961427437,-1.1807855625409989
-0.37936136161429035,-0.5103787597254725,-1.8908326862241078,-0.5071193810183107
-0.9872547232346203,-0.781157061761488,-1.6810127266959731,-0.457727037518665
-0.7968358980984503,-0.6625197595667487,-1.9658902687577795,-0.7728677791871484
-0.18363888773817716,-0.6763766710448984,-1.6372561049398788,-0.75432216993225
-1.3935193592408277,-0.5707656425832848,-1.8391619838550346,-0.7885658537941079
-0.6710370688702231,-1.1520703700056876,-1.5541587954987426,-0.8410798787204972
-0.8083370341741518,-1.0043528216609543,-1.2907564912468867,-0.7938550669875842
-0.6209985072047514,-0.16562762332160869,-1.267283746280143,-0.4322012247125427
-1.232826174951869,-0.975803270705517,-1.7885207267415808,-0.9247490678884481
-0.9015826326876578,-0.027882931517886567,-1.2376708834157106,-0.5622360157896197
-0.9597208247765139,-0.7634672160802269,-1.3986845910491912,-0.858103584857236
-1.4786408020200508,-0.5333328023044966,-1.3213496447161668,-0.749819509013455
-1.3330764195355997,-0.41439214358688864,-0.8828104894642108,-0.6723752091735762
-0.7918290873240372,-0.09444097566352405,-1.2646406819442662,-0.43429620275983366
-0.8892939944454283,-0.05280877953281299,-1.6753059545954008,-0.8438401447901311
-0.3354489159423384,0.2838318380915813,-1.3353889704095265,-1.104764328342619
