X1,X2,X3,Y1
0.36415162976371085,-0.8411708738581132,-0.28382134177725976,0.21226334219721765
0.08115898982194171,-0.757593705090478,-0.035214309636330814,-0.026079405827694607
0.4160342309593231,-1.5231134677045017,-0.29901441739686785,-0.008822039906998286
0.14470329313113361,-0.7469075978042132,-0.14215856396687104,0.2295983494142788
0.015342983414369217,-0.8863605256409509,-0.300652663458985,-0.1309338856995726
0.022597204239485615,-0.4775295260836453,-0.13495818349076222,-0.027995995151439263
-0.026465718181340747,-0.9349162089169885,-0.2862377932078352,-0.1311257162238349
-0.38960618754637066,-0.9814461299712439,-0.05962516868976763,-0.0739199431053961
-0.5076083135575645,-0.6060822422997727,-0.700310430691436,-0.2536018852775159
-0.033933301867084265,-0.5494453464073219,0.13384764915968142,-0.008097454335345908
0.24304250043735087,-0.30843138984542207,-0.10858552262871062,0.09568865926629311
0.23243771345636008,-1.0422422399744413,-0.42300297130842207,0.043753382007140726
-0.6042563695372509,-1.013598125821827,-0.09440243053296027,0.04905577542340939
-0.2688731778295176,-0.7166309137462741,0.2845983863713364,0.05756607100458072
0.2745523757992755,-1.2378821194802456,-0.23292656449042612,-0.01866963461937503
0.014906613642426209,-0.9303434773854823,0.30427531534586066,0.1310372093725772
-0.07122437782926327,-1.3846323239653495,0.020911067488712267,0.29067032006726756
0.2624241480708563,-1.323095317284306,0.043982642865408594,0.2988885968844962
-0.22697445993549203,-1.4860105902673768,0.6956239736103069,0.07058278333769985
-0.024939088742406766,-1.186156557659295,0.1619760384097545,-0.1139793398963118
0.2436272415314798,-1.0359722226926027,0.012361153488656422,0.30742523932790455
-0.638649248662571,-0.9943180049468248,-0.27718913459213856,0.19113986386327625
0.01930721881397339,-1.178832937880168,0.5796341337345647,0.03457395182648062
0.032882190317749235,-1.219780240558219,-0.6645977265203051,-0.06288485215611607
-0.1033233344472498,-0.5598986772521033,0.27015883315131395,0.4037397593613602
-0.21066709133754682,-0.9182075867942632,0.3679544978353509,-0.24684601205207413
-0.1938674968516729,-1.2958530201193819,0.23368060292575846,0.16780083177941688
-0.27914166799550183,-1.0939214420857317,-0.1341360805023636,0.1677265965767466
-0.7519886145489159,-0.7649902107557227,-0.26935899323763113,0.3165540494935948
-0.4522921485868666,-1.114028838076746,0.1483156256910562,-0.1207740313114461
0.07612959738658144,-1.1242713448621542,-0.06268302789093708,-0.1891038225727302
-0.1418727981148863,-1.0414121719565852,-0.17448305934086525,-0.07221036713446298
0.46119525534727557,-1.1897056317197137,-0.3783064899861957,0.1060465074977886
-0.3419106756122473,-0.9388276892018136,0.07229113955445957,0.26409815304549467
0.39796255938528946,-0.42784302099226956,0.014520202604789433,0.0067436863222841426
-0.24666576324713793,-1.062321465108983,-0.3746352252605463,0.016824996192278473
-0.48778913361342213,-0.9716779281915059,0.10090205665939302,0.05860016152458747
-0.5329963938705001,-0.9966635280771745,-0.43506008121135614,-0.1342887495470699
-0.329020335620441,-0.7294684398947336,0.24357351839120828,0.16603013262152955
0.9941580521636858,-1.0019732178370346,0.03720056993151217,-0.13161109872182955
-0.1380571378510533,-0.7656441530366115,0.021001515057749946,0.16601742984794893
-0.10214246840202562,-0.7321154307947397,0.012188381761556394,0.12789431244925087
1.2908642789456124,-1.3223980399272222,-0.08563338898903233,-0.007672687683255804
-0.08442708773941458,-0.49963821826630306,-0.30063695824555925,0.19368036244100748
0.29398496524836504,-0.8727275185053003,-0.12010119601203824,-0.036576196708362964
0.2834982733113007,-1.3772256425365659,-0.577514778189104,0.2123324561400812
0.18548262779192537,-0.9953626873755222,0.2078362595947821,0.2047836183033334
0.08460254881430138,-1.030103165903267,0.04349782766849034,-0.3023241375603601
-0.547876380015266,-0.9748118231914721,0.3257526093927833,0.030156103259282682
0.15545067380055347,-0.5831560518366182,-0.15014099517524004,0.060284011495778694
-0.0882344420650805,-0.8175045502415181,-0.1651198712862317,0.08570841096699366
0.4413725348345166,-1.2579294733491257,-0.08877430628833365,0.17410821604716897
-0.33829550315524837,-0.5254868213958935,-0.11838226651667132,-0.08956637521203023
0.012110776914587198,-0.8887529225413953,-0.2631250435292907,0.19953348831582823
-0.4376094126735293,-1.0949851340954848,-0.25197090592841115,0.06306345223813237
0.11801718443511308,-1.112974168554092,-0.12290987387523722,-0.06820862727892797
-0.39692491395718915,-1.137221413829307,-0.20668130304485094,-0.37378192529265236
0.5133587061802283,-1.1590918053884878,0.19294111450233123,0.07449473473284102
0.3754373451574773,-0.356181869056155,-0.20475626178119197,-0.2206203415096863
0.8789698675577112,-0.6530772705799384,0.1751861485664093,0.10349671382339704
1.4982134557016547,-0.9672103770025813,-0.4732049995295888,-0.18429326629691362
-0.039796058970848265,-1.164195360180846,-0.16143736515698923,0.012436383816583574
0.11073800778826767,-1.302244063211606,0.14002628126386604,-0.19358278828540595
0.25830636154067727,-1.5067286588832585,-0.29491368101835486,-0.16746038818232442
